date,avg,min,max,open,close
09.10.2013,1503.46,1495.13,1511.79,1503.44,1501.01
10.10.2013,1511.22,1499.22,1523.22,1499.22,1516.73
11.10.2013,1515.705,1507.06,1524.35,1516.80,1513.03
14.10.2013,1506.645,1501.48,1511.81,1511.81,1510.20
15.10.2013,1521.13,1510.01,1532.25,1510.20,1531.67
16.10.2013,1529.915,1522.75,1537.08,1530.17,1531.57
17.10.2013,1521.14,1505.89,1536.39,1531.57,1512.32
18.10.2013,1524.8,1512.32,1537.28,1512.32,1533.35
21.10.2013,1532.685,1526.62,1538.75,1535.22,1533.61
22.10.2013,1529.675,1523.36,1535.99,1535.27,1528.76
23.10.2013,1515.49,1503.88,1527.10,1526.40,1507.26
24.10.2013,1503.865,1497.35,1510.38,1506.87,1502.46
25.10.2013,1500.18,1493.18,1507.18,1501.94,1504.48
28.10.2013,1511.99,1503.45,1520.53,1504.70,1511.51
29.10.2013,1513.885,1506.65,1521.12,1511.51,1516.17
30.10.2013,1519.055,1510.71,1527.40,1516.30,1516.00
31.10.2013,1507.195,1498.39,1516.00,1516.00,1510.21
01.11.2013,1512.415,1507.58,1517.25,1509.58,1515.15
05.11.2013,1513.12,1505.22,1521.02,1515.15,1505.94
06.11.2013,1504.265,1498.11,1510.42,1507.07,1499.95
07.11.2013,1505.875,1495.98,1515.77,1499.95,1509.25
08.11.2013,1497.56,1486.51,1508.61,1508.61,1489.55
11.11.2013,1489.655,1482.84,1496.47,1488.89,1483.46
12.11.2013,1491.065,1481.29,1500.84,1485.45,1500.41
13.11.2013,1481.795,1464.59,1499.00,1499.00,1466.82
14.11.2013,1480.78,1466.82,1494.74,1466.82,1490.89
15.11.2013,1496.005,1488.56,1503.45,1489.40,1493.79
18.11.2013,1502.865,1494.53,1511.20,1494.53,1510.61
19.11.2013,1511.58,1505.52,1517.64,1510.72,1511.19
20.11.2013,1503.095,1495.03,1511.16,1511.16,1508.52
21.11.2013,1498.3,1489.98,1506.62,1506.62,1494.07
22.11.2013,1499.17,1492.23,1506.11,1494.10,1504.10
25.11.2013,1507.455,1501.58,1513.33,1504.21,1502.41
26.11.2013,1492.045,1480.39,1503.70,1502.89,1484.37
27.11.2013,1481.36,1473.23,1489.49,1484.60,1475.42
28.11.2013,1481.33,1475.16,1487.50,1475.16,1479.46
29.11.2013,1475.67,1467.32,1484.02,1480.08,1479.35
02.12.2013,1480.76,1472.55,1488.97,1479.32,1473.26
03.12.2013,1457.46,1441.36,1473.56,1473.56,1448.84
04.12.2013,1446.07,1436.32,1455.82,1450.22,1439.26
05.12.2013,1437.66,1427.88,1447.44,1437.77,1429.25
06.12.2013,1438.18,1425.31,1451.05,1429.25,1448.67
09.12.2013,1456.07,1444.94,1467.20,1448.67,1465.70
10.12.2013,1465.155,1459.02,1471.29,1465.70,1464.14
11.12.2013,1460.5,1451.00,1470.00,1464.14,1464.67
12.12.2013,1454.935,1444.62,1465.25,1465.25,1449.74
13.12.2013,1453.545,1449.21,1457.88,1449.74,1452.76
16.12.2013,1457.81,1445.00,1470.62,1452.63,1470.22
17.12.2013,1475.65,1468.22,1483.08,1469.57,1479.39
18.12.2013,1483.36,1478.45,1488.27,1480.09,1486.91
19.12.2013,1497.34,1485.48,1509.20,1488.21,1497.99
20.12.2013,1496.92,1490.98,1502.86,1499.17,1497.23
23.12.2013,1502.655,1495.22,1510.09,1497.31,1507.49
24.12.2013,1505.78,1500.66,1510.90,1506.89,1506.41
25.12.2013,1505.385,1500.49,1510.28,1506.41,1501.12
26.12.2013,1502.955,1499.17,1506.74,1501.10,1501.47
27.12.2013,1499.66,1494.33,1504.99,1501.83,1494.83
30.12.2013,1498.465,1492.08,1504.85,1496.27,1504.08
06.01.2014,1484.65,1464.97,1504.33,1504.14,1466.15
08.01.2014,1465.33,1460.41,1470.25,1465.99,1462.67
09.01.2014,1465.73,1460.81,1470.65,1462.67,1465.14
10.01.2014,1462.74,1454.75,1470.73,1465.74,1469.19
13.01.2014,1474.48,1466.51,1482.45,1469.19,1477.56
14.01.2014,1465.72,1453.85,1477.59,1477.59,1469.64
15.01.2014,1478.795,1469.76,1487.83,1469.76,1486.51
16.01.2014,1485.515,1478.45,1492.58,1486.37,1480.73
17.01.2014,1485.14,1475.23,1495.05,1480.63,1486.88
20.01.2014,1490.81,1483.25,1498.37,1485.75,1495.36
21.01.2014,1501.54,1495.92,1507.16,1495.92,1504.68
22.01.2014,1497.8,1490.29,1505.31,1503.60,1498.73
23.01.2014,1503.8,1495.90,1511.70,1498.73,1496.90
24.01.2014,1490.71,1483.66,1497.76,1496.90,1494.58
27.01.2014,1485.665,1476.06,1495.27,1494.18,1478.23
28.01.2014,1477.03,1467.97,1486.09,1477.91,1469.57
29.01.2014,1477.17,1459.87,1494.47,1468.35,1462.99
30.01.2014,1458.92,1444.39,1473.45,1463.05,1463.20
31.01.2014,1459.48,1448.36,1470.60,1463.60,1454.45
03.02.2014,1452.8,1442.06,1463.54,1453.55,1442.84
04.02.2014,1434.455,1426.29,1442.62,1442.52,1441.16
05.02.2014,1449.145,1437.54,1460.75,1442.02,1456.00
06.02.2014,1461.805,1454.43,1469.18,1456.00,1466.70
07.02.2014,1472.28,1463.96,1480.60,1465.18,1478.48
10.02.2014,1480.475,1475.63,1485.32,1478.22,1476.28
11.02.2014,1481.125,1473.30,1488.95,1475.83,1483.57
12.02.2014,1491.52,1484.42,1498.62,1484.42,1496.03
13.02.2014,1486.745,1475.41,1498.08,1496.07,1478.62
14.02.2014,1488.355,1478.77,1497.94,1478.77,1496.18
17.02.2014,1504.81,1494.32,1515.30,1494.38,1507.49
18.02.2014,1509.26,1500.39,1518.13,1507.81,1504.24
19.02.2014,1494.995,1482.02,1507.97,1504.02,1485.60
20.02.2014,1476.5,1467.52,1485.48,1485.48,1480.99
21.02.2014,1487.15,1481.85,1492.45,1481.85,1487.64
24.02.2014,1485.905,1480.03,1491.78,1487.51,1489.01
25.02.2014,1483.78,1472.43,1495.13,1489.59,1478.64
26.02.2014,1475.635,1465.16,1486.11,1478.90,1469.51
27.02.2014,1453.93,1431.60,1476.26,1469.93,1448.70
28.02.2014,1442.85,1429.25,1456.45,1448.78,1444.71
03.03.2014,1349.89,1261.76,1438.02,1438.02,1288.81
04.03.2014,1327.005,1288.78,1365.23,1288.78,1356.54
05.03.2014,1347.43,1330.61,1364.25,1356.27,1351.11
06.03.2014,1336.26,1301.96,1370.56,1351.50,1337.98
07.03.2014,1340.765,1322.08,1359.45,1337.50,1339.36
11.03.2014,1321.425,1304.35,1338.50,1338.50,1308.70
12.03.2014,1289.41,1271.74,1307.08,1307.08,1274.21
13.03.2014,1266.815,1247.70,1285.93,1274.24,1248.56
14.03.2014,1215.575,1182.86,1248.29,1248.29,1237.43
17.03.2014,1262.93,1237.52,1288.34,1237.52,1283.70
18.03.2014,1309.46,1278.76,1340.16,1285.53,1335.86
19.03.2014,1332.59,1312.50,1352.68,1335.84,1319.02
20.03.2014,1314.145,1302.68,1325.61,1316.67,1320.50
21.03.2014,1295.335,1270.55,1320.12,1320.12,1307.34
24.03.2014,1315.355,1297.76,1332.95,1307.34,1297.91
25.03.2014,1310.915,1288.97,1332.86,1297.90,1324.44
26.03.2014,1342.195,1324.51,1359.88,1324.51,1349.39
27.03.2014,1336.45,1321.19,1351.71,1347.83,1331.93
28.03.2014,1342.17,1330.46,1353.88,1333.01,1344.12
31.03.2014,1356.28,1343.27,1369.29,1344.15,1369.29
01.04.2014,1369.065,1359.58,1378.55,1369.32,1375.73
02.04.2014,1369.17,1358.46,1379.88,1375.97,1373.33
03.04.2014,1371.285,1360.49,1382.08,1373.57,1366.04
04.04.2014,1374.805,1361.61,1388.00,1366.43,1382.41
07.04.2014,1357.505,1334.86,1380.15,1380.15,1349.79
08.04.2014,1343.54,1334.63,1352.45,1349.85,1352.33
09.04.2014,1346.875,1337.98,1355.77,1353.18,1348.85
10.04.2014,1358.045,1348.21,1367.88,1348.77,1367.71
11.04.2014,1358.575,1346.03,1371.12,1367.65,1362.40
14.04.2014,1349.54,1336.98,1362.10,1362.04,1344.86
15.04.2014,1328.37,1308.86,1347.88,1344.18,1311.01
16.04.2014,1313.475,1300.75,1326.20,1310.98,1322.60
17.04.2014,1323.58,1310.92,1336.24,1322.67,1329.67
18.04.2014,1346.515,1330.57,1362.46,1330.57,1356.54
21.04.2014,1350.795,1342.38,1359.21,1356.48,1345.04
22.04.2014,1336.115,1327.04,1345.19,1345.00,1335.62
23.04.2014,1329.93,1324.21,1335.65,1335.65,1329.11
24.04.2014,1312.085,1289.85,1334.32,1329.10,1300.54
25.04.2014,1289.225,1277.92,1300.53,1300.53,1280.12
28.04.2014,1281.26,1260.39,1302.13,1278.12,1299.13
29.04.2014,1308.51,1298.66,1318.36,1300.83,1304.78
30.04.2014,1302.885,1296.24,1309.53,1304.76,1306.01
02.05.2014,1299.26,1292.08,1306.44,1304.93,1304.84
05.05.2014,1298.115,1289.80,1306.43,1302.99,1298.29
06.05.2014,1310.28,1299.07,1321.49,1299.07,1318.57
07.05.2014,1346.02,1312.62,1379.42,1316.74,1363.48
08.05.2014,1369.59,1355.34,1383.84,1364.29,1371.42
12.05.2014,1373.46,1362.93,1383.99,1372.09,1375.31
13.05.2014,1385.39,1375.56,1395.22,1375.56,1385.29
14.05.2014,1383.8,1378.39,1389.21,1385.27,1389.11
15.05.2014,1390.36,1381.20,1399.52,1388.68,1381.99
16.05.2014,1383.27,1374.24,1392.30,1381.44,1392.30
19.05.2014,1405.65,1392.42,1418.88,1392.51,1413.85
20.05.2014,1416.475,1406.85,1426.10,1413.86,1425.58
21.05.2014,1428.605,1415.28,1441.93,1425.57,1439.90
22.05.2014,1433.605,1420.49,1446.72,1440.79,1430.54
23.05.2014,1431.435,1422.07,1440.80,1430.54,1438.98
26.05.2014,1447.505,1438.31,1456.70,1439.15,1449.36
27.05.2014,1429.82,1410.07,1449.57,1449.38,1417.32
28.05.2014,1419.305,1408.77,1429.84,1417.38,1425.95
29.05.2014,1438.16,1426.69,1449.63,1426.69,1447.39
30.05.2014,1441.395,1432.03,1450.76,1447.76,1432.03
02.06.2014,1453.89,1432.67,1475.11,1432.67,1464.47
03.06.2014,1461.305,1449.78,1472.83,1463.62,1472.83
04.06.2014,1474.35,1466.02,1482.68,1472.06,1475.79
05.06.2014,1474.875,1465.87,1483.88,1476.06,1470.70
06.06.2014,1472.13,1457.67,1486.59,1470.73,1484.94
09.06.2014,1491.115,1484.27,1497.96,1485.27,1485.39
10.06.2014,1483.39,1475.97,1490.81,1485.24,1490.81
11.06.2014,1494.3,1487.42,1501.18,1490.80,1501.18
16.06.2014,1484.13,1467.09,1501.17,1501.17,1493.93
17.06.2014,1490.795,1479.97,1501.62,1494.08,1486.38
18.06.2014,1492.45,1484.51,1500.39,1486.47,1494.28
19.06.2014,1501.235,1493.52,1508.95,1494.99,1495.09
20.06.2014,1488.485,1480.97,1496.00,1494.87,1486.30
23.06.2014,1488.765,1478.63,1498.90,1486.33,1486.30
24.06.2014,1503.095,1487.10,1519.09,1487.10,1518.83
25.06.2014,1498.45,1479.28,1517.62,1517.62,1481.95
26.06.2014,1477.415,1465.15,1489.68,1482.13,1473.18
27.06.2014,1474.615,1467.94,1481.29,1473.31,1477.32
30.06.2014,1469.405,1460.38,1478.43,1477.29,1476.38
01.07.2014,1472.34,1461.45,1483.23,1476.28,1482.92
02.07.2014,1498.585,1482.84,1514.33,1482.91,1514.33
03.07.2014,1516.435,1510.66,1522.21,1514.66,1514.47
04.07.2014,1500.94,1485.52,1516.36,1515.53,1489.53
07.07.2014,1501.16,1484.27,1518.05,1489.55,1513.72
08.07.2014,1522.64,1513.20,1532.08,1513.76,1516.75
09.07.2014,1507.695,1496.79,1518.60,1516.29,1513.38
10.07.2014,1501.07,1480.26,1521.88,1513.37,1494.92
11.07.2014,1495.535,1488.84,1502.23,1495.01,1499.82
14.07.2014,1492.655,1482.63,1502.68,1500.29,1483.41
15.07.2014,1479.72,1471.95,1487.49,1482.23,1475.77
16.07.2014,1470.84,1459.08,1482.60,1475.68,1474.72
17.07.2014,1449.955,1429.08,1470.83,1470.83,1440.63
18.07.2014,1425.51,1410.48,1440.54,1440.54,1422.53
21.07.2014,1404.57,1384.50,1424.64,1422.53,1384.50
22.07.2014,1400.175,1386.14,1414.21,1386.14,1405.97
23.07.2014,1408.65,1395.74,1421.56,1406.50,1406.58
24.07.2014,1402.395,1394.04,1410.75,1405.58,1408.80
25.07.2014,1397.165,1386.14,1408.19,1408.19,1388.41
28.07.2014,1372.085,1357.03,1387.14,1387.12,1361.94
29.07.2014,1368.455,1356.62,1380.29,1361.22,1369.83
30.07.2014,1381.625,1359.65,1403.60,1368.72,1382.14
31.07.2014,1387.8,1376.48,1399.12,1383.04,1379.61
01.08.2014,1368.105,1358.11,1378.10,1378.03,1374.83
04.08.2014,1375.72,1365.01,1386.43,1375.73,1378.98
05.08.2014,1369.78,1356.20,1383.36,1379.50,1357.89
06.08.2014,1347.795,1333.37,1362.22,1357.33,1334.66
07.08.2014,1323.82,1306.80,1340.84,1333.39,1333.53
08.08.2014,1344.795,1329.10,1360.49,1332.26,1348.21
11.08.2014,1364.82,1350.42,1379.22,1350.42,1372.45
12.08.2014,1377.15,1368.10,1386.20,1372.94,1374.19
13.08.2014,1387.825,1373.27,1402.38,1373.64,1398.85
14.08.2014,1402.265,1391.65,1412.88,1399.07,1407.53
15.08.2014,1413.23,1400.70,1425.76,1407.57,1417.82
18.08.2014,1421.65,1415.35,1427.95,1418.05,1425.18
19.08.2014,1433.3,1425.18,1441.42,1425.18,1437.60
20.08.2014,1440.065,1432.63,1447.50,1437.58,1447.50
21.08.2014,1457.46,1445.48,1469.44,1447.12,1461.75
22.08.2014,1448.9,1434.09,1463.71,1461.79,1446.60
25.08.2014,1451.405,1446.09,1456.72,1446.86,1454.67
26.08.2014,1450.71,1441.42,1460.00,1454.47,1443.32
27.08.2014,1449.62,1444.28,1454.96,1444.28,1447.91
28.08.2014,1430.97,1414.18,1447.76,1447.54,1423.78
29.08.2014,1414.58,1400.44,1428.72,1423.56,1400.71
01.09.2014,1404.835,1389.77,1419.90,1401.34,1392.40
02.09.2014,1393.995,1386.31,1401.68,1392.27,1400.35
03.09.2014,1426.68,1400.44,1452.92,1400.44,1449.29
04.09.2014,1450.705,1439.38,1462.03,1449.51,1457.34
05.09.2014,1464.05,1446.95,1481.15,1456.00,1474.71
08.09.2014,1469.555,1460.85,1478.26,1474.38,1464.76
09.09.2014,1472.385,1465.13,1479.64,1465.13,1468.17
10.09.2014,1464.22,1456.21,1472.23,1466.99,1468.55
11.09.2014,1464.075,1449.10,1479.05,1469.40,1449.63
12.09.2014,1455.36,1440.23,1470.49,1449.40,1458.52
15.09.2014,1453.845,1441.26,1466.43,1457.87,1454.19
16.09.2014,1467.435,1451.21,1483.66,1454.13,1477.31
17.09.2014,1457.41,1437.73,1477.09,1477.09,1449.37
18.09.2014,1451.94,1443.75,1460.13,1449.37,1448.63
19.09.2014,1438.8,1423.44,1454.16,1448.19,1431.58
22.09.2014,1424.52,1412.83,1436.21,1431.12,1412.83
23.09.2014,1422.93,1413.49,1432.37,1413.57,1429.45
24.09.2014,1438.705,1429.97,1447.44,1429.97,1441.83
25.09.2014,1444.785,1435.31,1454.26,1443.03,1436.05
26.09.2014,1432.65,1424.43,1440.87,1435.09,1434.20
29.09.2014,1425.435,1405.94,1444.93,1434.99,1408.28
30.09.2014,1415.195,1402.30,1428.09,1409.07,1411.07
01.10.2014,1410.635,1399.61,1421.66,1410.33,1399.99
02.10.2014,1386.61,1372.43,1400.79,1399.21,1376.35
03.10.2014,1386.43,1375.66,1397.20,1377.65,1384.66
06.10.2014,1405.15,1385.95,1424.35,1385.97,1418.15
07.10.2014,1410.68,1399.51,1421.85,1418.15,1403.48
08.10.2014,1391.66,1379.76,1403.56,1403.56,1379.76
09.10.2014,1392.635,1379.89,1405.38,1379.89,1384.33
10.10.2014,1370.785,1359.40,1382.17,1382.17,1364.24
13.10.2014,1375.82,1358.01,1393.63,1364.11,1383.93
14.10.2014,1396.095,1383.63,1408.56,1383.69,1394.16
15.10.2014,1384.67,1374.51,1394.83,1393.66,1377.09
16.10.2014,1374.0,1354.60,1393.40,1377.43,1360.33
17.10.2014,1376.565,1362.06,1391.07,1362.06,1384.72
20.10.2014,1382.95,1369.98,1395.92,1385.26,1376.36
21.10.2014,1375.675,1361.53,1389.82,1375.82,1383.35
22.10.2014,1381.9,1371.38,1392.42,1384.16,1374.19
23.10.2014,1366.6,1355.24,1377.96,1373.43,1372.92
24.10.2014,1372.69,1363.55,1381.83,1372.40,1380.39
27.10.2014,1393.01,1381.95,1404.07,1381.95,1394.27
28.10.2014,1408.495,1394.24,1422.75,1394.75,1415.51
29.10.2014,1426.49,1411.00,1441.98,1415.53,1439.58
30.10.2014,1442.62,1428.36,1456.88,1438.80,1452.89
31.10.2014,1471.18,1453.89,1488.47,1453.89,1488.47
03.11.2014,1486.46,1477.06,1495.86,1488.15,1491.19
05.11.2014,1483.72,1471.25,1496.19,1490.66,1495.26
06.11.2014,1505.9,1490.66,1521.14,1495.47,1497.46
07.11.2014,1506.225,1486.37,1526.08,1496.51,1497.11
10.11.2014,1508.66,1498.59,1518.73,1498.62,1515.36
11.11.2014,1521.725,1511.53,1531.92,1515.08,1514.78
12.11.2014,1516.085,1507.45,1524.72,1514.85,1513.83
13.11.2014,1507.57,1492.27,1522.87,1514.19,1492.27
14.11.2014,1494.95,1481.97,1507.93,1491.75,1500.76
17.11.2014,1503.71,1494.81,1512.61,1500.69,1507.10
18.11.2014,1509.945,1495.09,1524.80,1506.78,1519.61
19.11.2014,1518.89,1513.68,1524.10,1519.69,1517.97
20.11.2014,1526.625,1517.28,1535.97,1518.10,1530.40
21.11.2014,1528.265,1515.01,1541.52,1530.46,1538.93
24.11.2014,1531.79,1521.83,1541.75,1539.95,1529.54
25.11.2014,1526.915,1516.18,1537.65,1529.62,1529.57
26.11.2014,1529.965,1522.50,1537.43,1528.83,1537.43
27.11.2014,1538.115,1528.06,1548.17,1537.00,1531.69
28.11.2014,1529.26,1518.45,1540.07,1531.34,1533.68
01.12.2014,1561.77,1525.35,1598.19,1532.89,1578.38
02.12.2014,1576.425,1555.89,1596.96,1578.40,1583.12
03.12.2014,1593.925,1578.93,1608.92,1583.62,1606.84
04.12.2014,1600.36,1577.70,1623.02,1606.75,1582.08
05.12.2014,1557.625,1528.65,1586.60,1581.89,1529.20
08.12.2014,1513.84,1476.02,1551.66,1529.73,1481.27
09.12.2014,1475.02,1459.77,1490.27,1481.49,1475.22
10.12.2014,1495.28,1475.93,1514.63,1475.93,1486.85
11.12.2014,1468.43,1442.79,1494.07,1486.89,1455.04
12.12.2014,1450.72,1413.04,1488.40,1453.80,1459.68
15.12.2014,1443.105,1402.83,1483.38,1459.25,1431.56
16.12.2014,1396.83,1309.60,1484.06,1424.72,1444.32
17.12.2014,1432.91,1389.63,1476.19,1445.53,1413.79
18.12.2014,1461.77,1417.41,1506.13,1417.41,1477.27
19.12.2014,1453.01,1417.68,1488.34,1477.36,1449.13
22.12.2014,1443.865,1421.39,1466.34,1452.95,1437.08
23.12.2014,1418.845,1391.38,1446.31,1437.08,1398.20
24.12.2014,1397.585,1383.61,1411.56,1398.20,1401.50
25.12.2014,1396.985,1383.91,1410.06,1401.47,1408.54
26.12.2014,1420.715,1409.02,1432.41,1409.02,1417.80
29.12.2014,1449.425,1409.10,1489.75,1417.53,1432.94
30.12.2014,1404.275,1378.54,1430.01,1429.68,1396.61
05.01.2015,1414.72,1390.53,1438.91,1394.66,1435.66
06.01.2015,1455.91,1430.47,1481.35,1435.39,1480.73
08.01.2015,1523.4,1481.93,1564.87,1482.12,1547.39
09.01.2015,1527.065,1496.17,1557.96,1547.61,1515.37
12.01.2015,1519.115,1503.49,1534.74,1515.23,1513.22
13.01.2015,1521.58,1499.57,1543.59,1513.21,1533.09
14.01.2015,1542.35,1524.69,1560.01,1531.65,1554.46
15.01.2015,1570.79,1555.36,1586.22,1556.96,1563.21
16.01.2015,1572.535,1551.01,1594.06,1563.21,1591.43
19.01.2015,1600.235,1572.94,1627.53,1590.54,1576.40
20.01.2015,1578.355,1561.80,1594.91,1576.47,1570.97
21.01.2015,1594.955,1570.59,1619.32,1570.59,1618.17
22.01.2015,1647.45,1618.52,1676.38,1618.68,1666.56
23.01.2015,1681.445,1662.11,1700.78,1667.99,1671.80
26.01.2015,1646.16,1622.02,1670.30,1670.23,1642.37
27.01.2015,1647.81,1614.16,1681.46,1642.31,1673.92
28.01.2015,1674.905,1643.42,1706.39,1675.30,1647.71
29.01.2015,1657.61,1639.65,1675.57,1647.11,1639.65
30.01.2015,1648.14,1631.55,1664.73,1640.56,1647.69
02.02.2015,1640.105,1616.27,1663.94,1647.74,1625.31
03.02.2015,1647.12,1626.65,1667.59,1626.65,1654.36
04.02.2015,1654.165,1643.24,1665.09,1655.50,1656.02
05.02.2015,1670.67,1642.51,1698.83,1654.97,1696.06
06.02.2015,1729.675,1696.96,1762.39,1696.96,1755.45
09.02.2015,1785.29,1740.58,1830.00,1755.70,1748.55
10.02.2015,1751.915,1729.77,1774.06,1748.02,1742.35
11.02.2015,1766.315,1744.86,1787.77,1744.86,1763.60
12.02.2015,1782.535,1748.31,1816.76,1764.24,1802.80
13.02.2015,1821.295,1802.88,1839.71,1802.88,1838.18
16.02.2015,1816.845,1785.54,1848.15,1838.21,1800.59
17.02.2015,1812.195,1781.80,1842.59,1800.92,1793.82
18.02.2015,1814.365,1795.59,1833.14,1795.83,1809.67
19.02.2015,1788.61,1757.33,1819.89,1809.67,1797.87
20.02.2015,1794.62,1780.00,1809.24,1797.88,1792.70
24.02.2015,1770.65,1754.81,1786.49,1786.49,1772.16
25.02.2015,1750.715,1727.70,1773.73,1772.40,1746.23
26.02.2015,1752.4,1735.27,1769.53,1746.79,1760.66
27.02.2015,1755.065,1740.91,1769.22,1760.67,1758.97
02.03.2015,1774.36,1759.18,1789.54,1759.25,1783.34
03.03.2015,1797.76,1769.58,1825.94,1783.44,1807.70
04.03.2015,1786.28,1756.33,1816.23,1807.71,1759.35
05.03.2015,1769.05,1746.06,1792.04,1760.67,1760.55
06.03.2015,1744.975,1723.09,1766.86,1761.29,1728.55
10.03.2015,1695.36,1663.86,1726.86,1726.86,1665.38
11.03.2015,1673.815,1655.32,1692.31,1665.41,1671.47
12.03.2015,1668.72,1656.35,1681.09,1671.71,1664.70
13.03.2015,1645.455,1621.86,1669.05,1664.59,1627.88
16.03.2015,1622.99,1609.82,1636.16,1626.77,1609.85
17.03.2015,1615.66,1603.78,1627.54,1609.96,1611.69
18.03.2015,1626.005,1611.74,1640.27,1611.74,1632.12
19.03.2015,1629.99,1607.25,1652.73,1634.77,1607.97
20.03.2015,1620.705,1599.57,1641.84,1607.97,1628.64
23.03.2015,1618.35,1597.64,1639.06,1629.29,1602.85
24.03.2015,1607.235,1590.59,1623.88,1602.33,1618.62
25.03.2015,1610.975,1595.90,1626.05,1618.62,1615.50
26.03.2015,1603.69,1574.11,1633.27,1615.54,1581.84
27.03.2015,1581.995,1569.61,1594.38,1581.84,1571.55
30.03.2015,1593.585,1571.62,1615.55,1571.77,1612.84
31.03.2015,1616.21,1606.24,1626.18,1612.93,1626.18
01.04.2015,1638.47,1613.77,1663.17,1625.21,1661.90
02.04.2015,1669.26,1656.23,1682.29,1661.90,1679.24
03.04.2015,1684.71,1676.47,1692.95,1679.61,1681.47
06.04.2015,1690.27,1679.30,1701.24,1681.80,1700.64
07.04.2015,1697.025,1684.17,1709.88,1700.64,1695.64
08.04.2015,1682.735,1669.88,1695.59,1695.51,1683.63
09.04.2015,1665.73,1648.36,1683.10,1683.10,1667.60
10.04.2015,1655.165,1635.85,1674.48,1667.62,1657.02
13.04.2015,1674.715,1654.49,1694.94,1657.10,1678.19
14.04.2015,1660.15,1641.80,1678.50,1678.43,1647.39
15.04.2015,1662.47,1643.11,1681.83,1647.29,1677.70
16.04.2015,1675.335,1661.38,1689.29,1678.04,1686.79
17.04.2015,1675.335,1656.59,1694.08,1686.79,1656.59
20.04.2015,1673.84,1655.75,1691.93,1657.63,1683.24
21.04.2015,1697.14,1682.94,1711.34,1683.51,1710.24
22.04.2015,1691.01,1669.11,1712.91,1710.13,1677.56
23.04.2015,1655.85,1633.12,1678.58,1677.89,1662.64
24.04.2015,1673.685,1657.66,1689.71,1663.15,1682.70
27.04.2015,1687.935,1677.22,1698.65,1682.82,1677.22
28.04.2015,1674.765,1667.34,1682.19,1676.32,1677.89
29.04.2015,1680.4,1666.52,1694.28,1677.89,1670.99
30.04.2015,1680.41,1668.50,1692.32,1670.99,1688.34
05.05.2015,1711.77,1689.20,1734.34,1689.55,1721.80
06.05.2015,1710.655,1697.86,1723.45,1722.16,1714.31
07.05.2015,1694.65,1676.21,1713.09,1713.09,1686.98
08.05.2015,1698.845,1684.09,1713.60,1686.94,1708.52
12.05.2015,1704.65,1689.29,1720.01,1708.42,1704.62
13.05.2015,1694.775,1681.08,1708.47,1704.50,1682.26
14.05.2015,1683.495,1672.20,1694.79,1682.26,1677.57
15.05.2015,1686.335,1677.77,1694.90,1677.77,1691.46
18.05.2015,1687.09,1677.69,1696.49,1691.53,1678.55
19.05.2015,1664.045,1646.85,1681.24,1678.31,1659.36
20.05.2015,1646.98,1631.77,1662.19,1659.18,1636.86
21.05.2015,1647.835,1632.43,1663.24,1637.14,1659.33
22.05.2015,1660.475,1653.03,1667.92,1659.47,1665.66
25.05.2015,1654.17,1641.96,1666.38,1665.75,1655.40
26.05.2015,1656.48,1646.09,1666.87,1655.85,1651.66
27.05.2015,1650.855,1637.42,1664.29,1651.73,1660.98
28.05.2015,1667.405,1656.17,1678.64,1660.65,1657.62
29.05.2015,1644.63,1609.19,1680.07,1657.67,1609.19
01.06.2015,1625.5,1610.07,1640.93,1610.07,1616.94
02.06.2015,1631.71,1612.78,1650.64,1616.97,1643.41
03.06.2015,1634.745,1615.96,1653.53,1643.99,1628.87
04.06.2015,1635.69,1627.02,1644.36,1628.80,1638.07
05.06.2015,1642.78,1633.49,1652.07,1638.12,1652.07
08.06.2015,1655.345,1642.19,1668.50,1652.21,1646.89
09.06.2015,1651.72,1637.38,1666.06,1646.89,1664.01
10.06.2015,1659.045,1650.89,1667.20,1664.03,1653.09
11.06.2015,1646.52,1638.13,1654.91,1653.06,1652.24
15.06.2015,1644.065,1629.81,1658.32,1652.29,1657.29
16.06.2015,1661.635,1649.16,1674.11,1657.37,1668.82
17.06.2015,1670.33,1661.75,1678.91,1668.84,1664.66
18.06.2015,1665.145,1658.41,1671.88,1664.65,1660.14
19.06.2015,1660.62,1655.53,1665.71,1660.56,1663.03
22.06.2015,1671.385,1663.35,1679.42,1664.11,1671.80
23.06.2015,1666.305,1656.39,1676.22,1672.27,1657.23
24.06.2015,1653.325,1642.08,1664.57,1658.03,1651.85
25.06.2015,1643.895,1631.99,1655.80,1651.14,1631.99
26.06.2015,1637.34,1626.87,1647.81,1631.92,1644.45
29.06.2015,1635.08,1625.71,1644.45,1644.45,1634.93
30.06.2015,1640.635,1626.02,1655.25,1634.93,1654.55
01.07.2015,1649.205,1638.44,1659.97,1654.57,1639.70
02.07.2015,1640.325,1633.69,1646.96,1639.78,1641.05
03.07.2015,1633.81,1625.42,1642.20,1641.01,1631.65
06.07.2015,1620.71,1613.71,1627.71,1627.71,1621.27
07.07.2015,1617.935,1606.28,1629.59,1621.35,1614.14
08.07.2015,1595.275,1573.95,1616.60,1614.14,1595.00
09.07.2015,1604.935,1595.02,1614.85,1595.08,1614.59
10.07.2015,1620.26,1614.93,1625.59,1615.11,1623.99
13.07.2015,1630.07,1617.17,1642.97,1618.23,1642.97
